GCF_ID	Specimen	BGC_Count	MIBiG	Source	Representative_BGC	GCF_Type	Mean_Length	Mean_Gene_Count
GCF_00003049	Skin_unclassified	1		JGI	HMBGC00000554	NRPS	4979.0	1.0
GCF_00003053	Skin_unclassified	1		JGI	HMBGC00000558	NRPS	3822.0	2.0
GCF_00003054	Skin_unclassified	2		JGI	HMBGC00000559	NRPS	4157.0	1.0
GCF_00003056	Skin_unclassified	1		JGI	HMBGC00000561	NRPS	3567.0	1.0
GCF_00003057	Skin_unclassified	1		JGI	HMBGC00000562	NRPS	3374.0	1.0
GCF_00003060	Skin_unclassified	1		JGI	HMBGC00000565	NRPS	4423.0	2.0
GCF_00003061	Skin_unclassified	1		JGI	HMBGC00000566	NRPS	3471.0	2.0
GCF_00003062	Skin_unclassified	1		JGI	HMBGC00000567	NRPS	11612.0	2.0
GCF_00003063	Skin_unclassified	1		JGI	HMBGC00000568	NRPS	7075.0	1.0
GCF_00003064	Skin_unclassified	1		JGI	HMBGC00000569	NRPS	3704.0	2.0
GCF_00003070	Skin_unclassified	13		JGI	HMBGC00000575	NRPS	7397.6	2.0
GCF_00003071	Skin_unclassified	3		JGI	HMBGC00000576	NRPS	4934.0	2.0
GCF_00003073	Skin_unclassified	1		JGI	HMBGC00000578	Others,NRPS	4900.0	2.0
GCF_00003074	Skin_unclassified	1		JGI	HMBGC00000579	NRPS	4517.0	2.0
GCF_00003075	Skin_unclassified	1		JGI	HMBGC00000580	Others,NRPS	14043.0	4.0
GCF_00003076	Skin_unclassified	1		JGI	HMBGC00000581	NRPS	9377.0	1.0
GCF_00003077	Skin_unclassified	1		JGI	HMBGC00000582	Others,NRPS	8037.0	5.0
GCF_00003078	Skin_unclassified	1		JGI	HMBGC00000583	PKSI,NRPS,RiPPs,Others	55384.0	26.0
GCF_00003079	Skin_unclassified	1		JGI	HMBGC00000584	NRPS	43987.0	34.0
GCF_00003080	Skin_unclassified	1		JGI	HMBGC00000585	NRPS	10430.0	9.0
GCF_00003081	Skin_unclassified	1		JGI	HMBGC00000586	NRPS	7777.0	2.0
GCF_00003082	Skin_unclassified	1		JGI	HMBGC00000587	NRPS	4659.0	2.0
GCF_00003083	Skin_unclassified	1		JGI	HMBGC00000588	NRPS	4347.0	2.0
GCF_00003087	Skin_unclassified	3		JGI	HMBGC00000592	NRPS	15620.7	16.0
GCF_00003089	Skin_unclassified	3		JGI	HMBGC00000594	NRPS	13784.0	15.0
GCF_00003102	Skin_unclassified	11		JGI	HMBGC00000607	NRPS	12712.3	10.8
GCF_00003103	Skin_unclassified	4		JGI	HMBGC00000608	NRPS	21723.5	19.8
GCF_00003114	Skin_unclassified	10		JGI	HMBGC00000619	NRPS	16377.1	3.0
GCF_00003115	Skin_unclassified	1		JGI	HMBGC00000620	NRPS	13792.0	13.0
GCF_00003116	Skin_unclassified	1		JGI	HMBGC00000621	NRPS	33831.0	29.0
GCF_00003127	Skin_unclassified	9		JGI	HMBGC00000632	NRPS	28730.7	16.1
GCF_00003130	Skin_unclassified	4	BGC0000398,BGC0000399	JGI	HMBGC00000635	NRPS	39197.2	9.2
GCF_00003131	Skin_unclassified	2		JGI	HMBGC00000636	NRPS	6732.0	3.0
GCF_00003133	Skin_unclassified	2		JGI	HMBGC00000638	NRPS	5835.5	1.0
GCF_00003135	Skin_unclassified	1		JGI	HMBGC00000640	NRPS	3505.0	2.0
GCF_00003142	Skin_unclassified	6		JGI	HMBGC00000647	Others	38238.0	24.7
GCF_00003146	Skin_unclassified	4		JGI	HMBGC00000651	NRPS	13439.2	9.0
GCF_00003158	Skin_unclassified	6		JGI	HMBGC00000663	NRPS	6800.8	1.8
GCF_00003159	Skin_unclassified	1		JGI	HMBGC00000664	NRPS	3890.0	1.0
GCF_00003160	Skin_unclassified	1		JGI	HMBGC00000665	NRPS	3874.0	1.0
GCF_00003161	Skin_unclassified	1		JGI	HMBGC00000666	NRPS	3480.0	2.0
GCF_00003162	Skin_unclassified	1		JGI	HMBGC00000667	NRPS	3161.0	1.0
GCF_00003167	Skin_unclassified	5		JGI	HMBGC00000672	NRPS	12082.6	5.0
GCF_00003176	Skin_unclassified	8		JGI	HMBGC00000681	NRPS	10691.0	4.8
GCF_00003185	Skin_unclassified	10		JGI	HMBGC00000690	NRPS	7251.8	3.5
GCF_00003187	Skin_unclassified	5		JGI	HMBGC00000692	NRPS	8478.6	6.0
GCF_00003192	Skin_unclassified	7		JGI	HMBGC00000697	NRPS	11181.6	6.3
GCF_00003198	Skin_unclassified	7		JGI	HMBGC00000703	NRPS	8617.1	5.1
GCF_00003199	Skin_unclassified	1		JGI	HMBGC00000704	NRPS	5413.0	1.0
GCF_00003200	Skin_unclassified	1		JGI	HMBGC00000705	NRPS	5474.0	1.0
GCF_00003201	Skin_unclassified	1		JGI	HMBGC00000706	NRPS	5319.0	3.0
GCF_00003202	Skin_unclassified	1		JGI	HMBGC00000707	NRPS	4600.0	3.0
GCF_00003203	Skin_unclassified	1		JGI	HMBGC00000708	NRPS	3603.0	1.0
GCF_00003207	Skin_unclassified	1		JGI	HMBGC00000712	NRPS	8833.0	6.0
GCF_00003210	Skin_unclassified	2		JGI	HMBGC00000715	NRPS	3536.0	1.0
GCF_00003214	Skin_unclassified	3		JGI	HMBGC00000719	NRPS	37131.7	19.7
GCF_00003216	Skin_unclassified	2		JGI	HMBGC00000721	NRPS	12279.5	1.5
GCF_00003218	Skin_unclassified	1		JGI	HMBGC00000723	NRPS	4727.0	2.0
GCF_00003221	Skin_unclassified,Gut_unclassified,Respiratory_upper,Respiratory_unclassified,Respiratory_lower	8		JGI,EBI,NCBI_PRJNA28331	HMBGC00000726	NRPS	26215.2	21.4
GCF_00003222	Skin_unclassified	2		JGI	HMBGC00000727	Others,NRPS	3944.5	2.0
GCF_00003226	Skin_unclassified	3		JGI	HMBGC00000731	NRPS	9987.7	3.7
GCF_00003227	Skin_unclassified	1		JGI	HMBGC00000732	NRPS	3723.0	1.0
GCF_00003228	Skin_unclassified	1		JGI	HMBGC00000733	NRPS	3400.0	1.0
GCF_00003229	Skin_unclassified	1		JGI	HMBGC00000734	NRPS	3099.0	2.0
GCF_00003230	Skin_unclassified	1		JGI	HMBGC00000735	NRPS	3808.0	2.0
GCF_00003231	Skin_unclassified	3		JGI	HMBGC00000736	NRPS	11427.0	3.3
GCF_00003236	Skin_unclassified	3		JGI	HMBGC00000741	NRPS	10201.7	8.3
GCF_00003238	Skin_unclassified	3		JGI	HMBGC00000743	Others,RiPPs	35091.3	30.3
GCF_00003241	Skin_unclassified	1		JGI	HMBGC00000746	NRPS	7266.0	4.0
GCF_00003242	Skin_unclassified	2		JGI	HMBGC00000747	NRPS	4256.5	1.5
GCF_00003244	Skin_unclassified	1		JGI	HMBGC00000749	NRPS	5127.0	3.0
GCF_00003247	Skin_unclassified	3		JGI	HMBGC00000752	NRPS	5032.3	1.3
GCF_00003248	Skin_unclassified	2		JGI	HMBGC00000753	NRPS	4486.5	1.0
GCF_00003250	Skin_unclassified	1		JGI	HMBGC00000755	NRPS	3035.0	1.0
GCF_00003251	Skin_unclassified	2		JGI	HMBGC00000756	NRPS	4189.0	1.0
GCF_00003253	Skin_unclassified	1		JGI	HMBGC00000758	NRPS	3542.0	2.0
GCF_00003309	Skin_head,Respiratory_upper,Respiratory_unclassified,Skin_unclassified	34		HMP,JGI	HMBGC00000814	NRPS	20823.8	21.6
GCF_00003321	Respiratory_lower	1		JGI	HMBGC00000826	NRPS	6429.0	2.0
GCF_00003322	Respiratory_lower	1		JGI	HMBGC00000827	NRPS	3829.0	1.0
GCF_00003323	Respiratory_lower	1		JGI	HMBGC00000828	NRPS	3169.0	2.0
GCF_00003324	Oral_plaque	1		JGI	HMBGC00000829	NRPS	3518.0	1.0
GCF_00003325	Oral_plaque	1		JGI	HMBGC00000830	NRPS	11710.0	12.0
GCF_00003326	Oral_plaque	1		JGI	HMBGC00000831	NRPS	18750.0	20.0
GCF_00003327	Oral_plaque	1		JGI	HMBGC00000832	NRPS	12830.0	13.0
GCF_00003328	Oral_plaque	1		JGI	HMBGC00000833	NRPS	8393.0	6.0
GCF_00003329	Oral_unclassified	1		JGI	HMBGC00000834	PKSother,NRPS,PKS-NRP_Hybrids	47452.0	22.0
GCF_00003330	Oral_unclassified,Oral_saliva	2		JGI,EBI	HMBGC00000835	NRPS	20042.5	14.5
GCF_00003332	Oral_unclassified	1		JGI	HMBGC00000837	NRPS	4929.0	2.0
GCF_00003335	Oral_unclassified	1		JGI	HMBGC00000840	NRPS	3827.0	2.0
GCF_00003336	Oral_unclassified	1		JGI	HMBGC00000841	NRPS	21931.0	24.0
GCF_00003337	Gut_unclassified	1		EBI	HMBGC00000842	NRPS	38792.0	31.0
GCF_00003338	Gut_unclassified	2		EBI	HMBGC00000843	NRPS	48539.0	32.5
GCF_00003340	Gut_unclassified	2		EBI	HMBGC00000845	NRPS	44168.0	34.0
GCF_00003342	Gut_unclassified	1		EBI	HMBGC00000847	NRPS	47143.0	38.0
GCF_00003343	Gut_unclassified	1		EBI	HMBGC00000848	PKSother,NRPS,PKS-NRP_Hybrids	105217.0	46.0
GCF_00003344	Gut_unclassified	1		EBI	HMBGC00000849	NRPS	22036.0	15.0
GCF_00003345	Gut_unclassified	1		EBI	HMBGC00000850	NRPS,PKSother,PKS-NRP_Hybrids	81353.0	45.0
GCF_00003346	Gut_unclassified	1		EBI	HMBGC00000851	NRPS	25331.0	23.0
GCF_00003347	Gut_unclassified	1		EBI	HMBGC00000852	NRPS	27789.0	18.0
GCF_00003348	Gut_unclassified	1		EBI	HMBGC00000853	NRPS	10052.0	2.0
GCF_00003350	Gut_colon	1		EBI	HMBGC00000855	NRPS	48979.0	41.0
GCF_00003351	Gut_colon	1		EBI	HMBGC00000856	NRPS	32571.0	25.0
GCF_00003352	Gut_colon	1		EBI	HMBGC00000857	Others,RiPPs,NRPS	31845.0	24.0
GCF_00003353	Gut_colon	1		EBI	HMBGC00000858	PKSI,NRPS,Others,RiPPs	59254.0	39.0
GCF_00003354	Gut_colon	1		EBI	HMBGC00000859	NRPS	43204.0	40.0
GCF_00003356	Gut_colon	1		EBI	HMBGC00000861	NRPS	26657.0	29.0
GCF_00003358	Gut_colon,Gut_unclassified,Respiratory_upper	3		EBI,HMP	HMBGC00000863	Others,NRPS,RiPPs	45004.9	36.0
GCF_00003359	Gut_colon,Gut_unclassified	4		EBI	HMBGC00000864	RiPPs,NRPS,Others	50580.3	40.2
GCF_00003360	Gut_colon,Gut_unclassified	2		EBI	HMBGC00000865	Others,RiPPs,NRPS	29938.0	15.5
GCF_00003361	Gut_unclassified	1		EBI	HMBGC00000866	Others,RiPPs,NRPS	55204.0	38.0
GCF_00003363	Gut_unclassified	1		EBI	HMBGC00000868	Others,RiPPs,NRPS	61997.0	46.0
GCF_00003365	Gut_colon	1		EBI	HMBGC00000870	NRPS	44266.0	42.0
GCF_00003367	Gut_unclassified	1		EBI	HMBGC00000872	NRPS	47386.0	33.0
GCF_00003368	Gut_colon	1		EBI	HMBGC00000873	NRPS	54791.0	37.0
GCF_00003369	Gut_colon	1		EBI	HMBGC00000874	NRPS,Others	47488.0	36.0
GCF_00003370	Gut_unclassified	1		EBI	HMBGC00000875	NRPS	49872.0	46.0
GCF_00003372	Gut_colon,Gut_unclassified	2		EBI	HMBGC00000877	NRPS	38459.5	27.0
GCF_00003373	Gut_unclassified	1		EBI	HMBGC00000878	Others	47689.0	38.0
GCF_00003374	Gut_unclassified,Urogenital_urinary_tract,Skin_arm	4		EBI,NCBI_PRJNA28331	HMBGC00000879	NRPS	26575.5	22.2
GCF_00003375	Gut_unclassified	1		EBI	HMBGC00000880	NRPS	55495.0	33.0
GCF_00003376	Gut_unclassified	1		EBI	HMBGC00000881	NRPS	47452.0	38.0
GCF_00003377	Gut_unclassified	1		EBI	HMBGC00000882	NRPS	42664.0	24.0
GCF_00003378	Gut_unclassified	1		EBI	HMBGC00000883	NRPS	47329.0	34.0
GCF_00003379	Gut_unclassified	2		EBI	HMBGC00000884	NRPS	47468.5	35.5
GCF_00003380	Gut_unclassified	1		EBI	HMBGC00000885	NRPS	39690.0	32.0
GCF_00003382	Gut_unclassified	1		EBI	HMBGC00000887	NRPS	48994.0	32.0
GCF_00003383	Gut_unclassified	1		EBI	HMBGC00000888	NRPS	48007.0	35.0
GCF_00003384	Gut_unclassified	1		EBI	HMBGC00000889	NRPS	53145.0	33.0
GCF_00003385	Gut_unclassified	1		EBI	HMBGC00000890	NRPS	14000.0	3.0
GCF_00003386	Gut_unclassified	2		EBI	HMBGC00000891	NRPS	20750.0	20.0
GCF_00003388	Gut_unclassified	1		EBI	HMBGC00000893	NRPS	1619.0	1.0
GCF_00003389	Gut_unclassified	1		EBI	HMBGC00000894	NRPS	21889.0	18.0
GCF_00003390	Gut_unclassified	1		EBI	HMBGC00000895	Others,NRPS	38957.0	23.0
GCF_00003391	Gut_unclassified	1		EBI	HMBGC00000896	NRPS	33984.0	25.0
GCF_00003395	Gut_unclassified	1		EBI	HMBGC00000900	NRPS	53303.0	41.0
GCF_00003396	Gut_unclassified	1		EBI	HMBGC00000901	Others,RiPPs,NRPS	41722.0	39.0
GCF_00003398	Gut_unclassified	1		EBI	HMBGC00000903	NRPS	47374.0	39.0
GCF_00003399	Gut_unclassified	4		EBI,NCBI_PRJNA28331	HMBGC00000904	NRPS	47332.8	36.2
GCF_00003401	Gut_unclassified	1		EBI	HMBGC00000906	NRPS	43594.0	34.0
GCF_00003402	Gut_unclassified	1		EBI	HMBGC00000907	NRPS	43758.0	34.0
GCF_00003403	Gut_unclassified	1		EBI	HMBGC00000908	NRPS,Others	47563.0	33.0
GCF_00003404	Gut_unclassified	1		EBI	HMBGC00000909	NRPS	61897.0	40.0
GCF_00003405	Gut_unclassified	1		EBI	HMBGC00000910	NRPS	30531.0	27.0
GCF_00003406	Gut_unclassified	1		EBI	HMBGC00000911	Others,RiPPs,NRPS	54831.0	50.0
GCF_00003407	Gut_unclassified	1		EBI	HMBGC00000912	NRPS	27558.0	17.0
GCF_00003408	Gut_unclassified	1		EBI	HMBGC00000913	NRPS	34672.0	20.0
GCF_00003409	Gut_unclassified	1		EBI	HMBGC00000914	PKSother,NRPS,PKS-NRP_Hybrids	63731.0	36.0
GCF_00003410	Gut_unclassified	1		EBI	HMBGC00000915	NRPS	21888.0	22.0
GCF_00003413	Gut_unclassified	3		EBI	HMBGC00000918	Others,NRPS	51768.7	46.0
GCF_00003414	Gut_unclassified	1		EBI	HMBGC00000919	NRPS	14590.0	4.0
GCF_00003415	Gut_unclassified	1		EBI	HMBGC00000920	NRPS	10578.0	4.0
GCF_00003416	Gut_unclassified	1		EBI	HMBGC00000921	NRPS	10373.0	2.0
GCF_00003417	Gut_unclassified	1		EBI	HMBGC00000922	NRPS	9099.0	2.0
GCF_00003418	Gut_unclassified	1		EBI	HMBGC00000923	NRPS	1306.0	1.0
GCF_00003419	Gut_unclassified	1		EBI	HMBGC00000924	NRPS	36254.0	24.0
GCF_00003420	Gut_unclassified	1		EBI	HMBGC00000925	NRPS	25667.0	21.0
GCF_00003423	Gut_unclassified,Oral_unclassified,Urogenital_urinary_tract	14		EBI,NCBI_PRJNA28331	HMBGC00000928	Others,NRPS	51142.3	46.3
GCF_00003424	Gut_unclassified	1		EBI	HMBGC00000929	NRPS	43867.0	41.0
GCF_00003425	Gut_unclassified	1		EBI	HMBGC00000930	NRPS	23927.0	17.0
GCF_00003426	Gut_unclassified	1		EBI	HMBGC00000931	NRPS,Others	53701.0	48.0
GCF_00003432	Gut_unclassified	2		EBI	HMBGC00000937	Others,NRPS	54880.5	47.0
GCF_00003435	Gut_colon	1		EBI	HMBGC00000940	NRPS	25509.0	21.0
GCF_00003438	Gut_unclassified	1		EBI	HMBGC00000943	RiPPs,Others,NRPS	76345.0	68.0
GCF_00003439	Gut_unclassified	1		EBI	HMBGC00000944	NRPS	43615.0	36.0
GCF_00003440	Gut_unclassified	1		EBI	HMBGC00000945	NRPS	48982.0	34.0
GCF_00003441	Gut_unclassified	1		EBI	HMBGC00000946	NRPS	25995.0	19.0
GCF_00003442	Gut_unclassified	1		EBI	HMBGC00000947	NRPS	48552.0	29.0
GCF_00003443	Gut_unclassified	1		EBI	HMBGC00000948	NRPS	43411.0	29.0
GCF_00003447	Gut_unclassified,Gut_colon	4		EBI	HMBGC00000952	NRPS	28054.8	17.0
GCF_00003449	Gut_unclassified	1		EBI	HMBGC00000954	NRPS	31690.0	33.0
GCF_00003450	Gut_unclassified	1		EBI	HMBGC00000955	NRPS	15999.0	9.0
GCF_00003451	Gut_colon	1		EBI	HMBGC00000956	NRPS	29671.0	23.0
GCF_00003452	Gut_colon	1		EBI	HMBGC00000957	NRPS	5129.0	5.0
GCF_00003453	Gut_colon	1		EBI	HMBGC00000958	NRPS	5945.0	3.0
GCF_00003454	Gut_colon	1		EBI	HMBGC00000959	NRPS	44278.0	36.0
GCF_00003456	Gut_unclassified	2		EBI	HMBGC00000960	NRPS	33304.0	28.5
GCF_00003457	Gut_colon	1		EBI	HMBGC00000962	NRPS	47441.0	34.0
GCF_00003458	Gut_colon	1		EBI	HMBGC00000963	NRPS	31322.0	23.0
GCF_00003459	Gut_colon	1		EBI	HMBGC00000964	NRPS,Others,RiPPs	41773.0	36.0
GCF_00003460	Gut_colon	1		EBI	HMBGC00000965	NRPS	33420.0	23.0
GCF_00003461	Gut_colon	1		EBI	HMBGC00000966	NRPS	48985.0	40.0
GCF_00003462	Gut_colon	1		EBI	HMBGC00000967	RiPPs,NRPS,Others	55836.0	46.0
GCF_00003463	Gut_colon	1		EBI	HMBGC00000968	NRPS	20688.0	7.0
GCF_00003464	Gut_colon	1		EBI	HMBGC00000969	NRPS	21837.0	22.0
GCF_00003465	Gut_colon	1		EBI	HMBGC00000970	NRPS	43247.0	36.0
GCF_00003466	Gut_colon	1		EBI	HMBGC00000971	NRPS	43429.0	35.0
GCF_00003467	Gut_colon	2		EBI	HMBGC00000972	NRPS	35069.5	29.5
GCF_00003469	Gut_colon	1		EBI	HMBGC00000974	NRPS	47464.0	36.0
GCF_00003470	Gut_colon	1		EBI	HMBGC00000975	NRPS	4999.0	3.0
GCF_00003472	Gut_colon,Gut_unclassified	2		EBI	HMBGC00000976	NRPS	44257.0	38.5
GCF_00003473	Gut_unclassified	1		EBI	HMBGC00000978	NRPS	24880.0	24.0
GCF_00003474	Gut_colon	1		EBI	HMBGC00000979	NRPS	25504.0	18.0
GCF_00003475	Gut_colon	1		EBI	HMBGC00000980	NRPS	47404.0	34.0
GCF_00003476	Gut_colon	1		EBI	HMBGC00000981	NRPS	47446.0	44.0
GCF_00003477	Gut_colon	1		EBI	HMBGC00000982	NRPS	2478.0	2.0
GCF_00003478	Gut_colon	1		EBI	HMBGC00000983	NRPS	42511.0	31.0
GCF_00003479	Gut_colon	1		EBI	HMBGC00000984	NRPS	20105.0	19.0
GCF_00003480	Gut_colon	1		EBI	HMBGC00000985	NRPS	7078.0	3.0
GCF_00003481	Gut_unclassified	1		EBI	HMBGC00000986	NRPS	4636.0	3.0
GCF_00003482	Gut_unclassified	1		EBI	HMBGC00000987	NRPS	3419.0	1.0
GCF_00003483	Gut_unclassified	1		EBI	HMBGC00000988	NRPS	2883.0	2.0
GCF_00003484	Gut_unclassified	1		EBI	HMBGC00000989	NRPS	27046.0	22.0
GCF_00003485	Gut_unclassified	1		EBI	HMBGC00000990	NRPS	42655.0	38.0
GCF_00003486	Gut_colon	1		EBI	HMBGC00000991	NRPS	22980.0	23.0
GCF_00003487	Gut_unclassified	1		EBI	HMBGC00000992	NRPS	3287.0	1.0
GCF_00003488	Gut_unclassified	1		EBI	HMBGC00000993	NRPS	37339.0	28.0
GCF_00003489	Gut_unclassified	1		EBI	HMBGC00000994	NRPS	34626.0	31.0
GCF_00003490	Gut_colon	1		EBI	HMBGC00000995	NRPS	25141.0	12.0
GCF_00003491	Gut_colon	1		EBI	HMBGC00000996	NRPS	35531.0	30.0
GCF_00003492	Gut_colon	1		EBI	HMBGC00000997	NRPS	25741.0	22.0
GCF_00003493	Gut_colon	1		EBI	HMBGC00000998	NRPS	10285.0	6.0
GCF_00003494	Gut_colon	1		EBI	HMBGC00000999	NRPS	31568.0	25.0
GCF_00003495	Gut_colon	1		EBI	HMBGC00001000	NRPS	43780.0	31.0
GCF_00003496	Gut_colon	1		EBI	HMBGC00001001	NRPS	42481.0	31.0
GCF_00003497	Gut_colon	1		EBI	HMBGC00001002	NRPS	22116.0	21.0
GCF_00003498	Gut_colon	1		EBI	HMBGC00001003	NRPS	41944.0	40.0
GCF_00003499	Gut_colon	1		EBI	HMBGC00001004	NRPS	42565.0	39.0
GCF_00003500	Gut_colon	1		EBI	HMBGC00001005	Others,NRPS	24536.0	20.0
GCF_00003501	Gut_colon,Gut_unclassified	2		EBI	HMBGC00001006	NRPS	32061.0	22.0
GCF_00003503	Gut_colon	1		EBI	HMBGC00001008	NRPS	3919.0	1.0
GCF_00003504	Gut_colon	1		EBI	HMBGC00001009	NRPS	17097.0	11.0
GCF_00003505	Gut_colon	1		EBI	HMBGC00001010	NRPS	12199.0	7.0
GCF_00003508	Gut_unclassified	3		EBI	HMBGC00001013	NRPS	32058.3	23.7
GCF_00003509	Gut_unclassified	1		EBI	HMBGC00001014	NRPS	13327.0	5.0
GCF_00003510	Gut_colon	1		EBI	HMBGC00001015	NRPS	50494.0	42.0
GCF_00003511	Gut_colon	1		EBI	HMBGC00001016	NRPS	32918.0	30.0
GCF_00003512	Gut_colon	1		EBI	HMBGC00001017	NRPS	41914.0	29.0
GCF_00003513	Gut_unclassified	1		EBI	HMBGC00001018	NRPS	24563.0	12.0
GCF_00003514	Gut_unclassified	2		EBI	HMBGC00001019	NRPS	14020.0	13.0
GCF_00003516	Gut_unclassified	1		EBI	HMBGC00001021	NRPS	35495.0	31.0
GCF_00003517	Gut_unclassified	1		EBI	HMBGC00001022	NRPS	36759.0	31.0
GCF_00003518	Gut_unclassified	1		EBI	HMBGC00001023	NRPS	33599.0	28.0
GCF_00003520	Gut_unclassified,Gut_colon	2		EBI	HMBGC00001024	NRPS	37622.5	34.5
GCF_00003521	Gut_unclassified	1		EBI	HMBGC00001026	NRPS	32074.0	25.0
GCF_00003522	Gut_colon	1		EBI	HMBGC00001027	NRPS	40389.0	35.0
GCF_00003523	Gut_colon	1		EBI	HMBGC00001028	NRPS	15111.0	14.0
GCF_00003524	Gut_colon	1		EBI	HMBGC00001029	NRPS	33804.0	40.0
GCF_00003525	Gut_colon	1		EBI	HMBGC00001030	NRPS	3403.0	2.0
GCF_00003526	Gut_colon	2		EBI	HMBGC00001031	NRPS	32388.0	28.0
GCF_00003528	Gut_colon	1		EBI	HMBGC00001033	PKSother,NRPS,PKS-NRP_Hybrids	59180.0	36.0
GCF_00003529	Gut_unclassified	1		EBI	HMBGC00001034	NRPS	9873.0	6.0
GCF_00003530	Gut_colon	1		EBI	HMBGC00001035	NRPS	43915.0	30.0
GCF_00003531	Gut_colon	1		EBI	HMBGC00001036	NRPS	4735.0	2.0
GCF_00003532	Gut_colon	1		EBI	HMBGC00001037	NRPS	5325.0	2.0
GCF_00003533	Gut_colon	1		EBI	HMBGC00001038	NRPS	6015.0	2.0
GCF_00003534	Gut_colon	1		EBI	HMBGC00001039	NRPS	2292.0	1.0
GCF_00003535	Gut_colon	1		EBI	HMBGC00001040	NRPS	2287.0	1.0
GCF_00003536	Gut_colon	1		EBI	HMBGC00001041	NRPS	2513.0	1.0
GCF_00003537	Gut_colon	1		EBI	HMBGC00001042	NRPS	2100.0	2.0
GCF_00003538	Gut_colon	1		EBI	HMBGC00001043	NRPS	3872.0	1.0
GCF_00003539	Gut_colon	1		EBI	HMBGC00001044	NRPS	2801.0	1.0
GCF_00003540	Gut_colon	1		EBI	HMBGC00001045	NRPS	37695.0	30.0
GCF_00003541	Gut_unclassified	1		EBI	HMBGC00001046	NRPS	15234.0	15.0
GCF_00003542	Gut_unclassified	1		EBI	HMBGC00001047	NRPS	32300.0	34.0
GCF_00003543	Gut_unclassified	1		EBI	HMBGC00001048	PKSother,NRPS,PKS-NRP_Hybrids	53643.0	31.0
GCF_00003544	Gut_unclassified	1		EBI	HMBGC00001049	NRPS	11717.0	6.0
GCF_00003545	Gut_unclassified	1		EBI	HMBGC00001050	PKSother,NRPS,PKS-NRP_Hybrids	39036.0	20.0
GCF_00003546	Gut_unclassified	1		EBI	HMBGC00001051	NRPS	2588.0	1.0
GCF_00003547	Gut_unclassified	1		EBI	HMBGC00001052	NRPS	19931.0	15.0
GCF_00003548	Gut_unclassified	1		EBI	HMBGC00001053	NRPS	38466.0	30.0
GCF_00003549	Gut_unclassified	1		EBI	HMBGC00001054	NRPS	9983.0	9.0
GCF_00003550	Gut_unclassified	1		EBI	HMBGC00001055	NRPS	13574.0	12.0
GCF_00003551	Gut_unclassified	5		EBI,NCBI_PRJNA28331	HMBGC00001056	NRPS	38999.4	31.6
GCF_00003554	Gut_unclassified	1		EBI	HMBGC00001059	NRPS	22605.0	17.0
GCF_00003555	Gut_unclassified	1		EBI	HMBGC00001060	NRPS	29065.0	17.0
GCF_00003556	Gut_unclassified	1		EBI	HMBGC00001061	NRPS	25495.0	25.0
GCF_00003557	Gut_unclassified	1		EBI	HMBGC00001062	NRPS	44254.0	33.0
GCF_00003558	Gut_unclassified	1		EBI	HMBGC00001063	NRPS	30916.0	24.0
GCF_00003559	Gut_unclassified	1		EBI	HMBGC00001064	NRPS	23872.0	18.0
GCF_00003560	Gut_unclassified	1		EBI	HMBGC00001065	PKSother,NRPS,PKS-NRP_Hybrids	65344.0	58.0
GCF_00003564	Gut_unclassified	4		EBI	HMBGC00001069	NRPS	39084.2	17.0
GCF_00003565	Gut_unclassified	1		EBI	HMBGC00001070	NRPS	22342.0	17.0
GCF_00003566	Gut_unclassified,Gut_colon	2		EBI	HMBGC00001071	NRPS	7343.5	4.5
GCF_00003568	Gut_unclassified	1		EBI	HMBGC00001073	NRPS	2037.0	1.0
GCF_00003569	Gut_unclassified	1		EBI	HMBGC00001074	NRPS	8337.0	6.0
GCF_00003570	Gut_unclassified	1		EBI	HMBGC00001075	NRPS	24118.0	17.0
GCF_00003571	Gut_unclassified	1		EBI	HMBGC00001076	NRPS	24044.0	14.0
GCF_00003572	Gut_unclassified	1		EBI	HMBGC00001077	NRPS	45593.0	32.0
GCF_00003573	Gut_unclassified	1		EBI	HMBGC00001078	NRPS	8687.0	2.0
GCF_00003574	Gut_unclassified	1		EBI	HMBGC00001079	NRPS	8147.0	4.0
GCF_00003575	Gut_unclassified	1		EBI	HMBGC00001080	NRPS	7984.0	2.0
GCF_00003576	Gut_unclassified	1		EBI	HMBGC00001081	NRPS	6873.0	1.0
GCF_00003577	Gut_unclassified	1		EBI	HMBGC00001082	NRPS	6721.0	3.0
GCF_00003578	Gut_unclassified	1		EBI	HMBGC00001083	NRPS	22330.0	15.0
GCF_00003579	Gut_unclassified	1		EBI	HMBGC00001084	NRPS	4692.0	1.0
GCF_00003580	Gut_unclassified	1		EBI	HMBGC00001085	NRPS	2841.0	1.0
GCF_00003581	Gut_unclassified	1		EBI	HMBGC00001086	NRPS	2395.0	1.0
GCF_00003582	Gut_unclassified	1		EBI	HMBGC00001087	NRPS	26045.0	11.0
GCF_00003583	Gut_unclassified	3		EBI,NCBI_PRJNA28331	HMBGC00001088	NRPS,PKS-NRP_Hybrids	84858.3	46.7
GCF_00003599	Gut_unclassified	3		EBI,NCBI_PRJNA28331	HMBGC00001104	NRPS	42502.7	43.3
GCF_00003604	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00001109	NRPS	20717.0	16.0
GCF_00003606	Gut_unclassified	1		EBI	HMBGC00001111	NRPS	50479.0	40.0
